,Inflow rate,Stenosis amplitude,Stenosis width
5961,1.500000,0.350000,0.185714
5962,1.500000,0.350000,0.200000
5963,1.500000,0.350000,0.214286
5964,1.500000,0.350000,0.228571
5965,1.500000,0.350000,0.242857
5966,1.500000,0.350000,0.257143
5967,1.500000,0.350000,0.271829
5968,1.500000,0.350000,0.285714
5969,1.500000,0.350000,0.300000
5970,1.500000,0.385714,0.100000
5971,1.500000,0.385714,0.114286
5972,1.500000,0.385714,0.128571
5973,1.500000,0.385714,0.142857
5974,1.500000,0.385714,0.157143
5975,1.500000,0.385714,0.171429
5976,1.500000,0.385714,0.185714
5977,1.500000,0.385714,0.200000
5978,1.500000,0.385714,0.214286
5979,1.500000,0.385714,0.228571
5980,1.500000,0.385714,0.242857
5981,1.500000,0.385714,0.257143
5982,1.500000,0.385714,0.271829
5983,1.500000,0.385714,0.285714
5984,1.500000,0.385714,0.300000
5985,1.500000,0.421429,0.100000
5986,1.500000,0.421429,0.114286
5987,1.500000,0.421429,0.128571
5988,1.500000,0.421429,0.142857
5989,1.500000,0.421429,0.157143
5990,1.500000,0.421429,0.171429
5991,1.500000,0.421429,0.185714
5992,1.500000,0.421429,0.200000
5993,1.500000,0.421429,0.214286
5994,1.500000,0.421429,0.228571
5995,1.500000,0.421429,0.242857
5996,1.500000,0.421429,0.257143
5997,1.500000,0.421429,0.271829
5998,1.500000,0.421429,0.285714
5999,1.500000,0.421429,0.300000
6000,1.500000,0.457143,0.100000
6001,1.500000,0.457143,0.114286
6002,1.500000,0.457143,0.128571
6003,1.500000,0.457143,0.142857
6004,1.500000,0.457143,0.157143
6005,1.500000,0.457143,0.171429
6006,1.500000,0.457143,0.185714
6007,1.500000,0.457143,0.200000
6008,1.500000,0.457143,0.214286
6009,1.500000,0.457143,0.228571
6010,1.500000,0.457143,0.242857
6011,1.500000,0.457143,0.257143
6012,1.500000,0.457143,0.271829
6013,1.500000,0.457143,0.285714
6014,1.500000,0.457143,0.300000
6015,1.500000,0.492857,0.100000
6016,1.500000,0.492857,0.114286
6017,1.500000,0.492857,0.128571
6018,1.500000,0.492857,0.142857
6019,1.500000,0.492857,0.157143
6020,1.500000,0.492857,0.171429
6021,1.500000,0.492857,0.185714
6022,1.500000,0.492857,0.200000
6023,1.500000,0.492857,0.214286
6024,1.500000,0.492857,0.228571
6025,1.500000,0.492857,0.242857
6026,1.500000,0.492857,0.257143
6027,1.500000,0.492857,0.271829
6028,1.500000,0.492857,0.285714
6029,1.500000,0.492857,0.300000
6030,1.500000,0.528571,0.100000
6031,1.500000,0.528571,0.114286
6032,1.500000,0.528571,0.128571
6033,1.500000,0.528571,0.142857
6034,1.500000,0.528571,0.157143
6035,1.500000,0.528571,0.171429
6036,1.500000,0.528571,0.185714
6037,1.500000,0.528571,0.200000
6038,1.500000,0.528571,0.214286
6039,1.500000,0.528571,0.228571
6040,1.500000,0.528571,0.242857
6041,1.500000,0.528571,0.257143
6042,1.500000,0.528571,0.271829
6043,1.500000,0.528571,0.285714
6044,1.500000,0.528571,0.300000
6045,1.500000,0.564286,0.100000
6046,1.500000,0.564286,0.114286
6047,1.500000,0.564286,0.128571
6048,1.500000,0.564286,0.142857
6049,1.500000,0.564286,0.157143
6050,1.500000,0.564286,0.171429
6051,1.500000,0.564286,0.185714
6052,1.500000,0.564286,0.200000
6053,1.500000,0.564286,0.214286
6054,1.500000,0.564286,0.228571
6055,1.500000,0.564286,0.242857
6056,1.500000,0.564286,0.257143
6057,1.500000,0.564286,0.271829
6058,1.500000,0.564286,0.285714
6059,1.500000,0.564286,0.300000
6060,1.500000,0.600000,0.100000
6061,1.500000,0.600000,0.114286
6062,1.500000,0.600000,0.128571
6063,1.500000,0.600000,0.142857
6064,1.500000,0.600000,0.157143
6065,1.500000,0.600000,0.171429
6066,1.500000,0.600000,0.185714
6067,1.500000,0.600000,0.200000
6068,1.500000,0.600000,0.214286
6069,1.500000,0.600000,0.228571
6070,1.500000,0.600000,0.242857
6071,1.500000,0.600000,0.257143
6072,1.500000,0.600000,0.271829
6073,1.500000,0.600000,0.285714
6074,1.500000,0.600000,0.300000
6075,0.700000,0.100000,0.050000
6076,0.700000,0.100000,0.057143
6077,0.700000,0.100000,0.064286
6078,0.700000,0.100000,0.071429
6079,0.700000,0.100000,0.078571
6080,0.700000,0.100000,0.085714
6081,0.700000,0.100000,0.092857
6082,0.700000,0.100000,0.100000
6083,0.700000,0.100000,0.107143
6084,0.700000,0.100000,0.114286
6085,0.700000,0.100000,0.121429
6086,0.700000,0.100000,0.128571
6087,0.700000,0.100000,0.135714
6088,0.700000,0.100000,0.142857
6089,0.700000,0.100000,0.150000
6090,0.700000,0.128571,0.050000
6091,0.700000,0.128571,0.057143
6092,0.700000,0.128571,0.064286
6093,0.700000,0.128571,0.071429
6094,0.700000,0.128571,0.078571
6095,0.700000,0.128571,0.085714
6096,0.700000,0.128571,0.092857
6097,0.700000,0.128571,0.100000
6098,0.700000,0.128571,0.107143
6099,0.700000,0.128571,0.114286
6100,0.700000,0.128571,0.121429
6101,0.700000,0.128571,0.128571
6102,0.700000,0.128571,0.135714
6103,0.700000,0.128571,0.142857
6104,0.700000,0.128571,0.150000
6105,0.700000,0.157143,0.050000
6106,0.700000,0.157143,0.057143
6107,0.700000,0.157143,0.064286
6108,0.700000,0.157143,0.071429
6109,0.700000,0.157143,0.078571
6110,0.700000,0.157143,0.085714
6111,0.700000,0.157143,0.092857
6112,0.700000,0.157143,0.100000
6113,0.700000,0.157143,0.107143
6114,0.700000,0.157143,0.114286
6115,0.700000,0.157143,0.121429
6116,0.700000,0.157143,0.128571
6117,0.700000,0.157143,0.135714
6118,0.700000,0.157143,0.142857
6119,0.700000,0.157143,0.150000
6120,0.700000,0.185714,0.050000
6121,0.700000,0.185714,0.057143
6122,0.700000,0.185714,0.064286
6123,0.700000,0.185714,0.071429
6124,0.700000,0.185714,0.078571
6125,0.700000,0.185714,0.085714
6126,0.700000,0.185714,0.092857
6127,0.700000,0.185714,0.100000
6128,0.700000,0.185714,0.107143
6129,0.700000,0.185714,0.114286
6130,0.700000,0.185714,0.121429
6131,0.700000,0.185714,0.128571
6132,0.700000,0.185714,0.135714
6133,0.700000,0.185714,0.142857
6134,0.700000,0.185714,0.150000
6135,0.700000,0.214286,0.050000
6136,0.700000,0.214286,0.057143
6137,0.700000,0.214286,0.064286
6138,0.700000,0.214286,0.071429
6139,0.700000,0.214286,0.078571
6140,0.700000,0.214286,0.085714
6141,0.700000,0.214286,0.092857
6142,0.700000,0.214286,0.100000
6143,0.700000,0.214286,0.107143
6144,0.700000,0.214286,0.114286
6145,0.700000,0.214286,0.121429
6146,0.700000,0.214286,0.128571
6147,0.700000,0.214286,0.135714
6148,0.700000,0.214286,0.142857
6149,0.700000,0.214286,0.150000
6150,0.700000,0.242857,0.050000
6151,0.700000,0.242857,0.057143
6152,0.700000,0.242857,0.064286
6153,0.700000,0.242857,0.071429
6154,0.700000,0.242857,0.078571
6155,0.700000,0.242857,0.085714
6156,0.700000,0.242857,0.092857
6157,0.700000,0.242857,0.100000
6158,0.700000,0.242857,0.107143
6159,0.700000,0.242857,0.114286
6160,0.700000,0.242857,0.121429
6161,0.700000,0.242857,0.128571
6162,0.700000,0.242857,0.135714
6163,0.700000,0.242857,0.142857
6164,0.700000,0.242857,0.150000
6165,0.700000,0.271429,0.050000
6166,0.700000,0.271429,0.057143
6167,0.700000,0.271429,0.064286
6168,0.700000,0.271429,0.071429
6169,0.700000,0.271429,0.078571
6170,0.700000,0.271429,0.085714
6171,0.700000,0.271429,0.092857
6172,0.700000,0.271429,0.100000
6173,0.700000,0.271429,0.107143
6174,0.700000,0.271429,0.114286
6175,0.700000,0.271429,0.121429
6176,0.700000,0.271429,0.128571
6177,0.700000,0.271429,0.135714
6178,0.700000,0.271429,0.142857
6179,0.700000,0.271429,0.150000
6180,0.700000,0.300000,0.050000
6181,0.700000,0.300000,0.057143
6182,0.700000,0.300000,0.064286
6183,0.700000,0.300000,0.071429
6184,0.700000,0.300000,0.078571
6185,0.700000,0.300000,0.085714
6186,0.700000,0.300000,0.092857
6187,0.700000,0.300000,0.100000
6188,0.700000,0.300000,0.107143
6189,0.700000,0.300000,0.114286
6190,0.700000,0.300000,0.121429
6191,0.700000,0.300000,0.128571
6192,0.700000,0.300000,0.135714
6193,0.700000,0.300000,0.142857
6194,0.700000,0.300000,0.150000
6195,0.700000,0.328571,0.050000
6196,0.700000,0.328571,0.057143
6197,0.700000,0.328571,0.064286
6198,0.700000,0.328571,0.071429
6199,0.700000,0.328571,0.078571
6200,0.700000,0.328571,0.085714
6201,0.700000,0.328571,0.092857
6202,0.700000,0.328571,0.100000
6203,0.700000,0.328571,0.107143
6204,0.700000,0.328571,0.114286
6205,0.700000,0.328571,0.121429
6206,0.700000,0.328571,0.128571
6207,0.700000,0.328571,0.135714
6208,0.700000,0.328571,0.142857
6209,0.700000,0.328571,0.150000
6210,0.700000,0.357143,0.050000
6211,0.700000,0.357143,0.057143
6212,0.700000,0.357143,0.064286
6213,0.700000,0.357143,0.071429
6214,0.700000,0.357143,0.078571
6215,0.700000,0.357143,0.085714
6216,0.700000,0.357143,0.092857
6217,0.700000,0.357143,0.100000
6218,0.700000,0.357143,0.107143
6219,0.700000,0.357143,0.114286
6220,0.700000,0.357143,0.121429
6221,0.700000,0.357143,0.128571
6222,0.700000,0.357143,0.135714
6223,0.700000,0.357143,0.142857
6224,0.700000,0.357143,0.150000
6225,0.700000,0.385714,0.050000
6226,0.700000,0.385714,0.057143
6227,0.700000,0.385714,0.064286
6228,0.700000,0.385714,0.071429
6229,0.700000,0.385714,0.078571
6230,0.700000,0.385714,0.085714
6231,0.700000,0.385714,0.092857
6232,0.700000,0.385714,0.100000
6233,0.700000,0.385714,0.107143
6234,0.700000,0.385714,0.114286
6235,0.700000,0.385714,0.121429
6236,0.700000,0.385714,0.128571
6237,0.700000,0.385714,0.135714
6238,0.700000,0.385714,0.142857
6239,0.700000,0.385714,0.150000
6240,0.700000,0.414286,0.050000
6241,0.700000,0.414286,0.057143
6242,0.700000,0.414286,0.064286
6243,0.700000,0.414286,0.071429
6244,0.700000,0.414286,0.078571
6245,0.700000,0.414286,0.085714
6246,0.700000,0.414286,0.092857
6247,0.700000,0.414286,0.100000
6248,0.700000,0.414286,0.107143
6249,0.700000,0.414286,0.114286
6250,0.700000,0.414286,0.121429
6251,0.700000,0.414286,0.128571
6252,0.700000,0.414286,0.135714
6253,0.700000,0.414286,0.142857
6254,0.700000,0.414286,0.150000
6255,0.700000,0.442857,0.050000
6256,0.700000,0.442857,0.057143
6257,0.700000,0.442857,0.064286
6258,0.700000,0.442857,0.071429
6259,0.700000,0.442857,0.078571
6260,0.700000,0.442857,0.085714
6261,0.700000,0.442857,0.092857
6262,0.700000,0.442857,0.100000
6263,0.700000,0.442857,0.107143
6264,0.700000,0.442857,0.114286
6265,0.700000,0.442857,0.121429
6266,0.700000,0.442857,0.128571
6267,0.700000,0.442857,0.135714
6268,0.700000,0.442857,0.142857
6269,0.700000,0.442857,0.150000
6270,0.700000,0.471429,0.050000
6271,0.700000,0.471429,0.057143
6272,0.700000,0.471429,0.064286
6273,0.700000,0.471429,0.071429
6274,0.700000,0.471429,0.078571
6275,0.700000,0.471429,0.085714
6276,0.700000,0.471429,0.092857
6277,0.700000,0.471429,0.100000
6278,0.700000,0.471429,0.107143
6279,0.700000,0.471429,0.114286
6280,0.700000,0.471429,0.121429
6281,0.700000,0.471429,0.128571
6282,0.700000,0.471429,0.135714
6283,0.700000,0.471429,0.142857
6284,0.700000,0.471429,0.150000
6285,0.700000,0.500000,0.050000
6286,0.700000,0.500000,0.057143
6287,0.700000,0.500000,0.064286
6288,0.700000,0.500000,0.071429
6289,0.700000,0.500000,0.078571
6290,0.700000,0.500000,0.085714
6291,0.700000,0.500000,0.092857
6292,0.700000,0.500000,0.100000
6293,0.700000,0.500000,0.107143
6294,0.700000,0.500000,0.114286
6295,0.700000,0.500000,0.121429
6296,0.700000,0.500000,0.128571
6297,0.700000,0.500000,0.135714
6298,0.700000,0.500000,0.142857
6299,0.700000,0.500000,0.150000
6300,0.800000,0.100000,0.050000
6301,0.800000,0.100000,0.057143
6302,0.800000,0.100000,0.064286
6303,0.800000,0.100000,0.071429
6304,0.800000,0.100000,0.078571
6305,0.800000,0.100000,0.085714
6306,0.800000,0.100000,0.092857
6307,0.800000,0.100000,0.100000
6308,0.800000,0.100000,0.107143
6309,0.800000,0.100000,0.114286
6310,0.800000,0.100000,0.121429
6311,0.800000,0.100000,0.128571
6312,0.800000,0.100000,0.135714
6313,0.800000,0.100000,0.142857
6314,0.800000,0.100000,0.150000
6315,0.800000,0.128571,0.050000
6316,0.800000,0.128571,0.057143
6317,0.800000,0.128571,0.064286
6318,0.800000,0.128571,0.071429
6319,0.800000,0.128571,0.078571
6320,0.800000,0.128571,0.085714
6321,0.800000,0.128571,0.092857
6322,0.800000,0.128571,0.100000
6323,0.800000,0.128571,0.107143
6324,0.800000,0.128571,0.114286
6325,0.800000,0.128571,0.121429
6326,0.800000,0.128571,0.128571
6327,0.800000,0.128571,0.135714
6328,0.800000,0.128571,0.142857
6329,0.800000,0.128571,0.150000
6330,0.800000,0.157143,0.050000
6331,0.800000,0.157143,0.057143
6332,0.800000,0.157143,0.064286
6333,0.800000,0.157143,0.071429
6334,0.800000,0.157143,0.078571
6335,0.800000,0.157143,0.085714
6336,0.800000,0.157143,0.092857
6337,0.800000,0.157143,0.100000
6338,0.800000,0.157143,0.107143
6339,0.800000,0.157143,0.114286
6340,0.800000,0.157143,0.121429
6341,0.800000,0.157143,0.128571
6342,0.800000,0.157143,0.135714
6343,0.800000,0.157143,0.142857
6344,0.800000,0.157143,0.150000
6345,0.800000,0.185714,0.050000
6346,0.800000,0.185714,0.057143
6347,0.800000,0.185714,0.064286
6348,0.800000,0.185714,0.071429
6349,0.800000,0.185714,0.078571
6350,0.800000,0.185714,0.085714
6351,0.800000,0.185714,0.092857
6352,0.800000,0.185714,0.100000
6353,0.800000,0.185714,0.107143
6354,0.800000,0.185714,0.114286
6355,0.800000,0.185714,0.121429
6356,0.800000,0.185714,0.128571
6357,0.800000,0.185714,0.135714
6358,0.800000,0.185714,0.142857
6359,0.800000,0.185714,0.150000
6360,0.800000,0.214286,0.050000
6361,0.800000,0.214286,0.057143
6362,0.800000,0.214286,0.064286
6363,0.800000,0.214286,0.071429
6364,0.800000,0.214286,0.078571
6365,0.800000,0.214286,0.085714
6366,0.800000,0.214286,0.092857
6367,0.800000,0.214286,0.100000
6368,0.800000,0.214286,0.107143
6369,0.800000,0.214286,0.114286
6370,0.800000,0.214286,0.121429
6371,0.800000,0.214286,0.128571
6372,0.800000,0.214286,0.135714
6373,0.800000,0.214286,0.142857
6374,0.800000,0.214286,0.150000
6375,0.800000,0.242857,0.050000
6376,0.800000,0.242857,0.057143
6377,0.800000,0.242857,0.064286
6378,0.800000,0.242857,0.071429
6379,0.800000,0.242857,0.078571
6380,0.800000,0.242857,0.085714
6381,0.800000,0.242857,0.092857
6382,0.800000,0.242857,0.100000
6383,0.800000,0.242857,0.107143
6384,0.800000,0.242857,0.114286
6385,0.800000,0.242857,0.121429
6386,0.800000,0.242857,0.128571
6387,0.800000,0.242857,0.135714
6388,0.800000,0.242857,0.142857
6389,0.800000,0.242857,0.150000
6390,0.800000,0.271429,0.050000
6391,0.800000,0.271429,0.057143
6392,0.800000,0.271429,0.064286
6393,0.800000,0.271429,0.071429
6394,0.800000,0.271429,0.078571
6395,0.800000,0.271429,0.085714
6396,0.800000,0.271429,0.092857
6397,0.800000,0.271429,0.100000
6398,0.800000,0.271429,0.107143
6399,0.800000,0.271429,0.114286
6400,0.800000,0.271429,0.121429
6401,0.800000,0.271429,0.128571
6402,0.800000,0.271429,0.135714
6403,0.800000,0.271429,0.142857
6404,0.800000,0.271429,0.150000
6405,0.800000,0.300000,0.050000
6406,0.800000,0.300000,0.057143
6407,0.800000,0.300000,0.064286
6408,0.800000,0.300000,0.071429
6409,0.800000,0.300000,0.078571
6410,0.800000,0.300000,0.085714
6411,0.800000,0.300000,0.092857
6412,0.800000,0.300000,0.100000
6413,0.800000,0.300000,0.107143
6414,0.800000,0.300000,0.114286
6415,0.800000,0.300000,0.121429
6416,0.800000,0.300000,0.128571
6417,0.800000,0.300000,0.135714
6418,0.800000,0.300000,0.142857
6419,0.800000,0.300000,0.150000
6420,0.800000,0.328571,0.050000
6421,0.800000,0.328571,0.057143
6422,0.800000,0.328571,0.064286
6423,0.800000,0.328571,0.071429
6424,0.800000,0.328571,0.078571
6425,0.800000,0.328571,0.085714
6426,0.800000,0.328571,0.092857
6427,0.800000,0.328571,0.100000
6428,0.800000,0.328571,0.107143
6429,0.800000,0.328571,0.114286
6430,0.800000,0.328571,0.121429
6431,0.800000,0.328571,0.128571
6432,0.800000,0.328571,0.135714
6433,0.800000,0.328571,0.142857
6434,0.800000,0.328571,0.150000
6435,0.800000,0.357143,0.050000
6436,0.800000,0.357143,0.057143
6437,0.800000,0.357143,0.064286
6438,0.800000,0.357143,0.071429
6439,0.800000,0.357143,0.078571
6440,0.800000,0.357143,0.085714
6441,0.800000,0.357143,0.092857
6442,0.800000,0.357143,0.100000
6443,0.800000,0.357143,0.107143
6444,0.800000,0.357143,0.114286
6445,0.800000,0.357143,0.121429
6446,0.800000,0.357143,0.128571
6447,0.800000,0.357143,0.135714
6448,0.800000,0.357143,0.142857
6449,0.800000,0.357143,0.150000
6450,0.800000,0.385714,0.050000
6451,0.800000,0.385714,0.057143
6452,0.800000,0.385714,0.064286
6453,0.800000,0.385714,0.071429
6454,0.800000,0.385714,0.078571
6455,0.800000,0.385714,0.085714
6456,0.800000,0.385714,0.092857
6457,0.800000,0.385714,0.100000
6458,0.800000,0.385714,0.107143
6459,0.800000,0.385714,0.114286
6460,0.800000,0.385714,0.121429
6461,0.800000,0.385714,0.128571
6462,0.800000,0.385714,0.135714
6463,0.800000,0.385714,0.142857
6464,0.800000,0.385714,0.150000
6465,0.800000,0.414286,0.050000
6466,0.800000,0.414286,0.057143
6467,0.800000,0.414286,0.064286
6468,0.800000,0.414286,0.071429
6469,0.800000,0.414286,0.078571
6470,0.800000,0.414286,0.085714
6471,0.800000,0.414286,0.092857
6472,0.800000,0.414286,0.100000
6473,0.800000,0.414286,0.107143
6474,0.800000,0.414286,0.114286
6475,0.800000,0.414286,0.121429
6476,0.800000,0.414286,0.128571
6477,0.800000,0.414286,0.135714
6478,0.800000,0.414286,0.142857
6479,0.800000,0.414286,0.150000
6480,0.800000,0.442857,0.050000
6481,0.800000,0.442857,0.057143
6482,0.800000,0.442857,0.064286
6483,0.800000,0.442857,0.071429
6484,0.800000,0.442857,0.078571
6485,0.800000,0.442857,0.085714
6486,0.800000,0.442857,0.092857
6487,0.800000,0.442857,0.100000
6488,0.800000,0.442857,0.107143
6489,0.800000,0.442857,0.114286
6490,0.800000,0.442857,0.121429
6491,0.800000,0.442857,0.128571
6492,0.800000,0.442857,0.135714
6493,0.800000,0.442857,0.142857
6494,0.800000,0.442857,0.150000
6495,0.800000,0.471429,0.050000
6496,0.800000,0.471429,0.057143
6497,0.800000,0.471429,0.064286
6498,0.800000,0.471429,0.071429
6499,0.800000,0.471429,0.078571
6500,0.800000,0.471429,0.085714
6501,0.800000,0.471429,0.092857
6502,0.800000,0.471429,0.100000
6503,0.800000,0.471429,0.107143
6504,0.800000,0.471429,0.114286
6505,0.800000,0.471429,0.121429
6506,0.800000,0.471429,0.128571
6507,0.800000,0.471429,0.135714
6508,0.800000,0.471429,0.142857
6509,0.800000,0.471429,0.150000
6510,0.800000,0.500000,0.050000
6511,0.800000,0.500000,0.057143
6512,0.800000,0.500000,0.064286
6513,0.800000,0.500000,0.071429
6514,0.800000,0.500000,0.078571
6515,0.800000,0.500000,0.085714
6516,0.800000,0.500000,0.092857
6517,0.800000,0.500000,0.100000
6518,0.800000,0.500000,0.107143
6519,0.800000,0.500000,0.114286
6520,0.800000,0.500000,0.121429
6521,0.800000,0.500000,0.128571
6522,0.800000,0.500000,0.135714
6523,0.800000,0.500000,0.142857
6524,0.800000,0.500000,0.150000
6525,0.900000,0.100000,0.050000
6526,0.900000,0.100000,0.057143
6527,0.900000,0.100000,0.064286
6528,0.900000,0.100000,0.071429
6529,0.900000,0.100000,0.078571
6530,0.900000,0.100000,0.085714
6531,0.900000,0.100000,0.092857
6532,0.900000,0.100000,0.100000
6533,0.900000,0.100000,0.107143
6534,0.900000,0.100000,0.114286
6535,0.900000,0.100000,0.121429
6536,0.900000,0.100000,0.128571
6537,0.900000,0.100000,0.135714
6538,0.900000,0.100000,0.142857
6539,0.900000,0.100000,0.150000
6540,0.900000,0.128571,0.050000
6541,0.900000,0.128571,0.057143
6542,0.900000,0.128571,0.064286
6543,0.900000,0.128571,0.071429
6544,0.900000,0.128571,0.078571
6545,0.900000,0.128571,0.085714
6546,0.900000,0.128571,0.092857
6547,0.900000,0.128571,0.100000
6548,0.900000,0.128571,0.107143
6549,0.900000,0.128571,0.114286
6550,0.900000,0.128571,0.121429
6551,0.900000,0.128571,0.128571
6552,0.900000,0.128571,0.135714
6553,0.900000,0.128571,0.142857
6554,0.900000,0.128571,0.150000
6555,0.900000,0.157143,0.050000
6556,0.900000,0.157143,0.057143
6557,0.900000,0.157143,0.064286
6558,0.900000,0.157143,0.071429
6559,0.900000,0.157143,0.078571
6560,0.900000,0.157143,0.085714
6561,0.900000,0.157143,0.092857
6562,0.900000,0.157143,0.100000
6563,0.900000,0.157143,0.107143
6564,0.900000,0.157143,0.114286
6565,0.900000,0.157143,0.121429
6566,0.900000,0.157143,0.128571
6567,0.900000,0.157143,0.135714
6568,0.900000,0.157143,0.142857
6569,0.900000,0.157143,0.150000
6570,0.900000,0.185714,0.050000
6571,0.900000,0.185714,0.057143
6572,0.900000,0.185714,0.064286
6573,0.900000,0.185714,0.071429
6574,0.900000,0.185714,0.078571
6575,0.900000,0.185714,0.085714
6576,0.900000,0.185714,0.092857
6577,0.900000,0.185714,0.100000
6578,0.900000,0.185714,0.107143
6579,0.900000,0.185714,0.114286
6580,0.900000,0.185714,0.121429
6581,0.900000,0.185714,0.128571
6582,0.900000,0.185714,0.135714
6583,0.900000,0.185714,0.142857
6584,0.900000,0.185714,0.150000
6585,0.900000,0.214286,0.050000
6586,0.900000,0.214286,0.057143
6587,0.900000,0.214286,0.064286
6588,0.900000,0.214286,0.071429
6589,0.900000,0.214286,0.078571
6590,0.900000,0.214286,0.085714
6591,0.900000,0.214286,0.092857
6592,0.900000,0.214286,0.100000
6593,0.900000,0.214286,0.107143
6594,0.900000,0.214286,0.114286
6595,0.900000,0.214286,0.121429
6596,0.900000,0.214286,0.128571
6597,0.900000,0.214286,0.135714
6598,0.900000,0.214286,0.142857
6599,0.900000,0.214286,0.150000
6600,0.900000,0.242857,0.050000
6601,0.900000,0.242857,0.057143
6602,0.900000,0.242857,0.064286
6603,0.900000,0.242857,0.071429
6604,0.900000,0.242857,0.078571
6605,0.900000,0.242857,0.085714
6606,0.900000,0.242857,0.092857
6607,0.900000,0.242857,0.100000
6608,0.900000,0.242857,0.107143
6609,0.900000,0.242857,0.114286
6610,0.900000,0.242857,0.121429
6611,0.900000,0.242857,0.128571
6612,0.900000,0.242857,0.135714
6613,0.900000,0.242857,0.142857
6614,0.900000,0.242857,0.150000
6615,0.900000,0.271429,0.050000
6616,0.900000,0.271429,0.057143
6617,0.900000,0.271429,0.064286
6618,0.900000,0.271429,0.071429
6619,0.900000,0.271429,0.078571
6620,0.900000,0.271429,0.085714
6621,0.900000,0.271429,0.092857
6622,0.900000,0.271429,0.100000
6623,0.900000,0.271429,0.107143
6624,0.900000,0.271429,0.114286
6625,0.900000,0.271429,0.121429
6626,0.900000,0.271429,0.128571
6627,0.900000,0.271429,0.135714
6628,0.900000,0.271429,0.142857
6629,0.900000,0.271429,0.150000
6630,0.900000,0.300000,0.050000
6631,0.900000,0.300000,0.057143
6632,0.900000,0.300000,0.064286
6633,0.900000,0.300000,0.071429
6634,0.900000,0.300000,0.078571
6635,0.900000,0.300000,0.085714
6636,0.900000,0.300000,0.092857
6637,0.900000,0.300000,0.100000
6638,0.900000,0.300000,0.107143
6639,0.900000,0.300000,0.114286
6640,0.900000,0.300000,0.121429
6641,0.900000,0.300000,0.128571
6642,0.900000,0.300000,0.135714
6643,0.900000,0.300000,0.142857
6644,0.900000,0.300000,0.150000
6645,0.900000,0.328571,0.050000
6646,0.900000,0.328571,0.057143
6647,0.900000,0.328571,0.064286
6648,0.900000,0.328571,0.071429
6649,0.900000,0.328571,0.078571
6650,0.900000,0.328571,0.085714
6651,0.900000,0.328571,0.092857
6652,0.900000,0.328571,0.100000
6653,0.900000,0.328571,0.107143
6654,0.900000,0.328571,0.114286
6655,0.900000,0.328571,0.121429
6656,0.900000,0.328571,0.128571
6657,0.900000,0.328571,0.135714
6658,0.900000,0.328571,0.142857
6659,0.900000,0.328571,0.150000
6660,0.900000,0.357143,0.050000
6661,0.900000,0.357143,0.057143
6662,0.900000,0.357143,0.064286
6663,0.900000,0.357143,0.071429
6664,0.900000,0.357143,0.078571
6665,0.900000,0.357143,0.085714
6666,0.900000,0.357143,0.092857
6667,0.900000,0.357143,0.100000
6668,0.900000,0.357143,0.107143
6669,0.900000,0.357143,0.114286
6670,0.900000,0.357143,0.121429
6671,0.900000,0.357143,0.128571
6672,0.900000,0.357143,0.135714
6673,0.900000,0.357143,0.142857
6674,0.900000,0.357143,0.150000
6675,0.900000,0.385714,0.050000
6676,0.900000,0.385714,0.057143
6677,0.900000,0.385714,0.064286
6678,0.900000,0.385714,0.071429
6679,0.900000,0.385714,0.078571
6680,0.900000,0.385714,0.085714
6681,0.900000,0.385714,0.092857
6682,0.900000,0.385714,0.100000
6683,0.900000,0.385714,0.107143
6684,0.900000,0.385714,0.114286
6685,0.900000,0.385714,0.121429
6686,0.900000,0.385714,0.128571
6687,0.900000,0.385714,0.135714
6688,0.900000,0.385714,0.142857
6689,0.900000,0.385714,0.150000
6690,0.900000,0.414286,0.050000
6691,0.900000,0.414286,0.057143
6692,0.900000,0.414286,0.064286
6693,0.900000,0.414286,0.071429
6694,0.900000,0.414286,0.078571
6695,0.900000,0.414286,0.085714
6696,0.900000,0.414286,0.092857
6697,0.900000,0.414286,0.100000
6698,0.900000,0.414286,0.107143
6699,0.900000,0.414286,0.114286
6700,0.900000,0.414286,0.121429
6701,0.900000,0.414286,0.128571
6702,0.900000,0.414286,0.135714
6703,0.900000,0.414286,0.142857
6704,0.900000,0.414286,0.150000
6705,0.900000,0.442857,0.050000
6706,0.900000,0.442857,0.057143
6707,0.900000,0.442857,0.064286
6708,0.900000,0.442857,0.071429
6709,0.900000,0.442857,0.078571
6710,0.900000,0.442857,0.085714
6711,0.900000,0.442857,0.092857
6712,0.900000,0.442857,0.100000
6713,0.900000,0.442857,0.107143
6714,0.900000,0.442857,0.114286
6715,0.900000,0.442857,0.121429
6716,0.900000,0.442857,0.128571
6717,0.900000,0.442857,0.135714
6718,0.900000,0.442857,0.142857
6719,0.900000,0.442857,0.150000
6720,0.900000,0.471429,0.050000
6721,0.900000,0.471429,0.057143
6722,0.900000,0.471429,0.064286
6723,0.900000,0.471429,0.071429
6724,0.900000,0.471429,0.078571
6725,0.900000,0.471429,0.085714
6726,0.900000,0.471429,0.092857
6727,0.900000,0.471429,0.100000
6728,0.900000,0.471429,0.107143
6729,0.900000,0.471429,0.114286
6730,0.900000,0.471429,0.121429
6731,0.900000,0.471429,0.128571
6732,0.900000,0.471429,0.135714
6733,0.900000,0.471429,0.142857
6734,0.900000,0.471429,0.150000
6735,0.900000,0.500000,0.050000
6736,0.900000,0.500000,0.057143
